,id,created_time,text,source,favorite_count,retweet_count,username
385,747474265176309760,2016-06-27 16:58:46,The Supreme Court just struck down Texas' overly restrictive abortion laws—a win for women's reproductive rights. https://t.co/DMDwVnq6Vt,Twitter Web Client,4711,1611,BarackObama
386,747450365902131200,2016-06-27 15:23:48,RT @PPact: This is a win for Texans &amp; women across the country who need access to abortion. https://t.co/UEatutANNk #MyDecision https://t.c…,Twitter Web Client,0,906,BarackObama
387,747226359211098112,2016-06-27 00:33:41,Love only wins when people like you stand up and fight for it. Are you in? https://t.co/bHtizDnaTY #LoveIsLove,Twitter Web Client,3165,888,BarackObama
388,747209323303026688,2016-06-26 23:25:59,We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLove https://t.co/YxdiL21fIl,Twitter Web Client,7992,2493,BarackObama
389,747190986183446528,2016-06-26 22:13:07,President Obama designates the first national monument honoring the LGBT rights movement. https://t.co/vpPSEnyXV6 #LoveIsLove,Twitter Web Client,4078,1237,BarackObama
390,747174352274202624,2016-06-26 21:07:02,Wear your love with pride. https://t.co/6863wUsjbn #LoveIsLove https://t.co/efRPdSb0dk,Twitter Web Client,3801,838,BarackObama
391,747152944047362049,2016-06-26 19:41:57,"""We can’t rest. We’ve got to keep pushing for equality and acceptance and tolerance."" —President Obama https://t.co/qJOqlrn0HP",Twitter Web Client,4772,1568,BarackObama
392,747124730126282752,2016-06-26 17:49:51,Marriage equality is one year old. But we still have a long way to go for full equality. #LoveIsLove https://t.co/nwM1XFHKzG,Twitter Web Client,55593,30511,BarackObama
393,747066897917685760,2016-06-26 14:00:02,Stand in solidarity with LGBT Americans—add your name. https://t.co/1gGugHitl1 #LoveIsLove,Twitter Web Client,2460,659,BarackObama
394,746815469726765056,2016-06-25 21:20:57,We've made enormous progress toward full equality for LGBT Americans. Let's keep it going. #LoveIsLove https://t.co/x4mTOKQSiP,Twitter Web Client,17618,5650,BarackObama
395,746783589312888832,2016-06-25 19:14:16,"In the weekly address, President Obama discusses the Stonewall Inn's significance and the ongoing push for progress: https://t.co/FVKkSnnuCt",Twitter Web Client,2351,565,BarackObama
396,746481901075046405,2016-06-24 23:15:28,Take a look: @VP Biden discusses what 4-4 decisions—like yesterday's on immigration—mean for our country. https://t.co/y6FXMAEzzd,Twitter Web Client,3361,1403,BarackObama
397,746450966183022593,2016-06-24 21:12:33,"From gun violence prevention to LGBT rights, this grassroots movement is fighting for progress. Show your support: https://t.co/wc9gPY0h3G",Twitter Web Client,3019,834,BarackObama
398,746432173977239553,2016-06-24 19:57:52,"""Stonewall will be our first national monument to tell the story of the struggle for LGBT rights."" —President Obama https://t.co/PhswSyKsub",Twitter Web Client,3834,1401,BarackObama
399,746411439666036737,2016-06-24 18:35:29,"A few words used by leading legal minds to describe Judge Garland:
Phenomenal
Exceptionally bright
Fair-minded https://t.co/BqmzlabZlZ",Twitter Web Client,5521,1870,BarackObama
400,746385404841058304,2016-06-24 16:52:02,Think the Senate should give Judge Garland a fair hearing? Add your voice: https://t.co/iFQlY95TGt #DoYourJob,Twitter Web Client,2204,676,BarackObama
401,746365522292408320,2016-06-24 15:33:01,"Because Senate leaders refuse to do their jobs, the Supreme Court cannot properly do its job. #DoYourJob https://t.co/DvqUdLN2pA",Twitter Web Client,14273,6815,BarackObama
402,746106163414982656,2016-06-23 22:22:25,Speak up and demand that Congress act on gun violence prevention: https://t.co/Mo8ulIwRZg #DisarmHate,Twitter Web Client,3495,1299,BarackObama
403,746086073361543168,2016-06-23 21:02:36,Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHate https://t.co/X2uYxbJSs0,Twitter Web Client,14515,5020,BarackObama
404,746050114792218624,2016-06-23 18:39:42,"Our immigration system is broken, and we need Congress for a long-term solution—speak up for #ImmigrationAction: https://t.co/apx4e9xPmN",Twitter Web Client,2172,706,BarackObama
405,746033742972592128,2016-06-23 17:34:39,"RT @WhiteHouse: Watch → @POTUS on why today's #SCOTUS decision sets us back even further
on immigration reform: https://t.co/kdrhQQbPiS",Twitter Web Client,0,751,BarackObama
406,746008225020059648,2016-06-23 15:53:15,LIVE: President Obama is speaking about today's Supreme Court immigration ruling. https://t.co/65QpzfLGS3 #ImmigrationAction,Twitter Web Client,1515,487,BarackObama
407,745791074958991360,2016-06-23 01:30:23,We need more than moments of silence. We need action. And that's what's going on in the House now: https://t.co/L9m0dSfipA #NoBillNoBreak,Twitter Web Client,18093,6928,BarackObama
408,745746462403792896,2016-06-22 22:33:06,"RT @VP: Always the keeper of the nation's conscience at times of challenge and controversy. Thank you, John Lewis. https://t.co/D9CW2A3a2B",Twitter Web Client,0,4198,BarackObama
409,745687620957548545,2016-06-22 18:39:17,RT @repjohnlewis: My colleagues &amp; I have had enough. We are sitting-in on the House Floor until we get a vote to address gun violence. http…,Twitter Web Client,0,11247,BarackObama
410,745670465327247363,2016-06-22 17:31:07,The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob https://t.co/W4TbswBwvS,Twitter Web Client,13088,4710,BarackObama
411,745636531604324352,2016-06-22 15:16:17,"If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice: https://t.co/51SBeDdTKl",Twitter Web Client,3725,1292,BarackObama
412,745376418381471744,2016-06-21 22:02:41,Judge Merrick Garland just received the American Bar Association's highest rating: https://t.co/9ew2WSpFqd,Twitter Web Client,3903,1277,BarackObama
413,745358789382017025,2016-06-21 20:52:38,Say you support decisive action to tackle climate change. https://t.co/S9gkxn0wpv #ActOnClimate,Twitter Web Client,1769,527,BarackObama
414,745342377796112384,2016-06-21 19:47:25,Clean energy is here to stay. https://t.co/meQoPVWXtg,Twitter Web Client,3560,1160,BarackObama
415,745311778502914048,2016-06-21 17:45:49,"""There's something sacred about this place."" —President Obama on Yosemite National Park https://t.co/BOsfJ0C9W7",Twitter Web Client,5669,1499,BarackObama
416,745281834804617216,2016-06-21 15:46:50,"RT @POTUS: Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American peo…",Twitter Web Client,0,61255,BarackObama
417,744975532891136000,2016-06-20 19:29:42,Staying informed is too important leave to chance. Join the @OFA Truth Team today: https://t.co/ltq6xPBNfI https://t.co/6FQZXGLTHA,Twitter Web Client,2476,578,BarackObama
418,744940151231549440,2016-06-20 17:09:07,Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence. https://t.co/AzL9CkYA7z,Twitter Web Client,1948,514,BarackObama
419,744925060721348609,2016-06-20 16:09:09,"Take a look at President Obama's interview with @NatGeo on national parks, climate change and more. https://t.co/xtbFt2XMHI",Twitter Web Client,2730,778,BarackObama
420,744590453840969729,2016-06-19 17:59:32,"""To me, fatherhood means being there."" —President Obama https://t.co/rL6RROGvQg",Twitter Web Client,6868,2045,BarackObama
421,744572774400692224,2016-06-19 16:49:17,Happy Father's Day to all the dads out there. https://t.co/okqSRnQk6n,Twitter Web Client,45721,12038,BarackObama
422,744310856331198464,2016-06-18 23:28:31,"In the weekly address, the President talks about setting examples for children in light of tragedies like Orlando. https://t.co/B1k1FHYR76",Twitter Web Client,3227,841,BarackObama
423,744250571465629696,2016-06-18 19:28:58,"RT @WhiteHouse: ""These parks belong to all of us. This planet belongs to all of us. It’s the only one we’ve got"" —@POTUS in Yosemite https:…",Twitter Web Client,0,3084,BarackObama
424,744190760904450053,2016-06-18 15:31:18,President Obama has taken unprecedented steps to protect our land and water for future generations. https://t.co/D5PNr4itC5,Twitter Web Client,21560,5300,BarackObama
425,743913011975454720,2016-06-17 21:07:37,"This week, people all over the world came together to stand with the LGBT community—take a look: https://t.co/YyZsmZOpUZ",Twitter Web Client,6558,2136,BarackObama
426,743871594959896576,2016-06-17 18:23:03,RT @VP: Taking steps to reduce gun violence worth doing if it could save one life. But it could save far more. Finish this. https://t.co/P7…,Twitter Web Client,0,1749,BarackObama
427,743619451589898240,2016-06-17 01:41:07,RT @WhiteHouse: Today @POTUS &amp; @VP visited Orlando. Watch the President give remarks after meeting with the families of the victims: https:…,Twitter Web Client,0,1328,BarackObama
428,742399319773319168,2016-06-13 16:52:45,#OrlandoUnited https://t.co/ixCxMZzGH2,Twitter Web Client,17732,8030,BarackObama
429,742063124597997568,2016-06-12 18:36:50,"RT @WhiteHouse: ""In the face of hate and violence, we will love one another. We will not give into fear."" —@POTUS https://t.co/i7fOS38GzH",Twitter Web Client,0,8777,BarackObama
430,742043113078677504,2016-06-12 17:17:19,"RT @WhiteHouse: At 1:30pm ET, @POTUS will deliver a statement on the tragic shooting in #Orlando. Watch live: https://t.co/k6QWAbrHAh",Twitter Web Client,0,2423,BarackObama
431,741373595306360832,2016-06-10 20:56:53,"""Minds open. Hearts change. America shifts."" —President Obama #Pride2016 
https://t.co/JJSBJW5UEb",Twitter Web Client,36867,19523,BarackObama
432,741357619089149952,2016-06-10 19:53:24,"Today, #LoveIsLove in all 50 states. But millions of Americans are still fighting to end discrimination—join them: https://t.co/07hwYLJOy8",Twitter Web Client,12470,6061,BarackObama
433,741326032247083008,2016-06-10 17:47:53,This is how you Slow Jam the News: https://t.co/bToPKW4UCM #POTUSonFallon,Twitter Web Client,4163,1586,BarackObama
434,741305234379673600,2016-06-10 16:25:15,RT @FallonTonight: .@POTUS and @jimmyfallon Slow Jam the News https://t.co/51BDe8zaca #POTUSonFallon #FallonTonight https://t.co/S64AtoY0tJ,Twitter Web Client,0,1793,BarackObama
435,741068131347660801,2016-06-10 00:43:05,Watch President Obama Slow Jam the News on @FallonTonight at 11:35 p.m. ET. #POTUSonFallon https://t.co/RuwpGwbTSA,Twitter Web Client,8282,1678,BarackObama
436,740657416337924096,2016-06-08 21:31:03,Be proud of how far we've come—and continue to push for progress. #LoveIsLove https://t.co/ApzHdiiO14,Twitter Web Client,16190,6387,BarackObama
437,740301586195349505,2016-06-07 21:57:06,Senate leaders' refusal to give Judge Garland a fair hearing is pure politics. #DoYourJob https://t.co/8rzLIBigzM,Twitter Web Client,11060,3991,BarackObama
438,740285418604658688,2016-06-07 20:52:52,Your support for a fair hearing and timely up-or-down vote to fill the vacancy on the Supreme Court matters: https://t.co/qfpOoUefet,Twitter Web Client,3078,1021,BarackObama
439,740250235104940032,2016-06-07 18:33:03,"Senate leaders' politicization of the Supreme Court is ""unconscionable."" https://t.co/f92L5TbGSR #DoYourJob",Twitter Web Client,2196,704,BarackObama
440,740226482383917056,2016-06-07 16:58:40,Love looks good on you. Wear it with pride: https://t.co/LlWSvS4uBE #LoveIsLove https://t.co/g5WjqYQvHq,Twitter Web Client,2459,630,BarackObama
441,740202784457252865,2016-06-07 15:24:30,This month and every month. #LoveIsLove https://t.co/L3kRhhRxA4,Twitter Web Client,16959,7675,BarackObama
442,739936468127342594,2016-06-06 21:46:16,"Unemployment rate ⬇
Federal deficit ⬇
Uninsured rate ⬇ https://t.co/SGZTb0ZBf3",Twitter Web Client,8515,2783,BarackObama
443,739897112960323584,2016-06-06 19:09:53,Watch as President Obama tackles four common myths about our economy. https://t.co/9DdBoFj9y2,Twitter Web Client,4497,1784,BarackObama
444,739864542142988288,2016-06-06 17:00:27,Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change. https://t.co/AuWKEGJIGW,Twitter Web Client,1851,421,BarackObama
445,739842295973957633,2016-06-06 15:32:03,"RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen
https://t.co/m…",Twitter Web Client,0,16353,BarackObama
446,739120021297893376,2016-06-04 15:41:59,"""We pray that the greatest fighter of them all finally rests in peace."" —President Obama #RIPMuhammadAli",Twitter Web Client,23939,9167,BarackObama
447,738833955093286913,2016-06-03 20:45:16,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe,Twitter Web Client,2558,818,BarackObama
448,738817224375304192,2016-06-03 19:38:47,It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi,Twitter Web Client,5904,1843,BarackObama
449,738786217022488576,2016-06-03 17:35:34,Make sure you have all the facts—sign up to be part of the @OFA Truth Team. https://t.co/WozNFfFzW2 https://t.co/FrHVjmzd62,Twitter Web Client,1778,469,BarackObama
450,738761552820469761,2016-06-03 15:57:34,This is the largest annual global increase in renewable power capacity—ever: https://t.co/9Eha0d5gbb #ActOnClimate,Twitter Web Client,1915,566,BarackObama
451,738513124702068736,2016-06-02 23:30:24,Watch: This is why people across the country have decided to #WearOrange today. https://t.co/IUguOJg2Zk,Twitter Web Client,3865,1745,BarackObama
452,738498356352159745,2016-06-02 22:31:43,Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree: https://t.co/H8Yh77Somm,Twitter Web Client,3873,1544,BarackObama
453,738481437393854464,2016-06-02 21:24:29,"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU",Twitter Web Client,6912,2925,BarackObama
454,738462607141568514,2016-06-02 20:09:40,"The noise around gun violence is loud.
But we can be louder.
#WearOrange https://t.co/lYA8JEFhvg",Twitter Web Client,4776,2246,BarackObama
455,738432041486667776,2016-06-02 18:08:12,Join the thousands of people calling on Congress to do something about gun violence—add your name: https://t.co/M0QQvNiYdj #WearOrange,Twitter Web Client,3933,1580,BarackObama
456,738413221179072512,2016-06-02 16:53:25,Gun violence takes far too many lives in America. Congress needs to act. #WearOrange https://t.co/TYqb1fklcu,Twitter Web Client,8415,3484,BarackObama
457,738393341243445248,2016-06-02 15:34:25,RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again.…,Twitter Web Client,0,18472,BarackObama
458,738155058177576960,2016-06-01 23:47:34,LAST CHANCE: Keep calm and enter before the midnight deadline. https://t.co/GRHmsl26Hd https://t.co/RJxiN938k8,Twitter Web Client,1431,392,BarackObama
459,738144587122802690,2016-06-01 23:05:58,"RT @Everytown: June 2 is almost here!

How are you going to #WearOrange tomorrow? https://t.co/1y3ILsqdcu",Twitter Web Client,0,280,BarackObama
460,738129124410032128,2016-06-01 22:04:31,Speak out against gun violence—#WearOrange tomorrow. https://t.co/IUguOJg2Zk,Twitter Web Client,5102,3556,BarackObama
461,738114951139581952,2016-06-01 21:08:12,Don't miss your chance to meet President Obama this summer. Enter before tonight's deadline: https://t.co/GLFCABWEuq,Twitter Web Client,1334,419,BarackObama
462,738102973201448961,2016-06-01 20:20:36,RT @WhiteHouse: “Our deficits haven’t grown these past seven and a half years; we’ve cut them by almost 75%.” —@POTUS https://t.co/k24EI0FG…,Twitter Web Client,0,1202,BarackObama
463,738096049798021120,2016-06-01 19:53:06,This is progress—but there's still more work to do to make sure our economy works for everybody. https://t.co/Gm8wvx0Gan,Twitter Web Client,7898,2818,BarackObama
464,738090552244109312,2016-06-01 19:31:15,"LIVE: President Obama is speaking in Elkhart, Indiana, highlighting America's economic progress. https://t.co/x8XPvevF8e",Twitter Web Client,1228,404,BarackObama
465,738076075037741057,2016-06-01 18:33:43,"Tune in at 3:25 p.m. ET to watch President Obama speak in Elkhart, Indiana—seven years after his first visit. https://t.co/ams2ipvolb",Twitter Web Client,1099,368,BarackObama
466,738046701609488386,2016-06-01 16:37:00,"""Make the choice to do some good in the world."" Watch Judge Garland speak to high school seniors at his alma mater: https://t.co/lkiWqSFra7",Twitter Web Client,2123,714,BarackObama
467,738027139178455040,2016-06-01 15:19:16,You don't want to miss out on this opportunity—enter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z,Twitter Web Client,2614,620,BarackObama
468,737771604805963776,2016-05-31 22:23:52,Suit up—enter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF,Twitter Web Client,2913,661,BarackObama
469,737738496807337984,2016-05-31 20:12:18,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI,Twitter Web Client,2099,736,BarackObama
470,737688004509065219,2016-05-31 16:51:40,"Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob https://t.co/gxXi7wCfg0",Twitter Web Client,11223,4184,BarackObama
471,737665350532136961,2016-05-31 15:21:39,Share a laugh with President Obama—enter now for your chance. https://t.co/pZ4bvOtFVx https://t.co/JkBo1fVrJ0,Twitter Web Client,1683,483,BarackObama
472,737348118753255424,2016-05-30 18:21:05,"""Today, and every day, let us remember the servicemen and women we have lost."" —President Obama https://t.co/x1lQbyFr2M",Twitter Web Client,21527,6532,BarackObama
473,737291556080717824,2016-05-30 14:36:19,"""This Memorial weekend, I hope you’ll join me in acts of remembrance."" —President Obama https://t.co/UxDZMDjMdu",Twitter Web Client,4896,1270,BarackObama
474,736962149994647552,2016-05-29 16:47:23,RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET: https://t.co/ta4ag8A0Ci https://t.c…,Twitter Web Client,0,330,BarackObama
475,736307695272103937,2016-05-27 21:26:49,A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e,Twitter Web Client,3095,954,BarackObama
476,736262918979747840,2016-05-27 18:28:53,Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko,Twitter Web Client,2110,600,BarackObama
477,736223791156764672,2016-05-27 15:53:24,Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI,Twitter Web Client,5068,1493,BarackObama
478,735927121575444480,2016-05-26 20:14:33,Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j,Twitter Web Client,2303,766,BarackObama
479,735902728258342913,2016-05-26 18:37:37,"Judge Garland:

Independent mind ✓
Highly qualified ✓
Has had bipartisan support ✓

Senate leaders: #DoYourJob https://t.co/r2egTausVA",Twitter Web Client,6376,2306,BarackObama
480,735860765530329089,2016-05-26 15:50:52,Tell your friends you fist bumped President Obama—enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6,Twitter Web Client,3057,738,BarackObama
481,735597684149489665,2016-05-25 22:25:29,Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd,Twitter Web Client,10233,5242,BarackObama
482,735549639714181120,2016-05-25 19:14:34,Senate leaders need to stop obstructing our Supreme Court—add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob,Twitter Web Client,1701,586,BarackObama
483,735532761629360128,2016-05-25 18:07:30,Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg,Twitter Web Client,7474,2957,BarackObama
484,735502414699102208,2016-05-25 16:06:55,Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN,Twitter Web Client,6009,1245,BarackObama
485,735225772537872386,2016-05-24 21:47:38,"If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII",Twitter Web Client,2122,641,BarackObama
486,735203904208543744,2016-05-24 20:20:44,Don't pass this up—enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i,Twitter Web Client,1366,334,BarackObama
487,735175917052383232,2016-05-24 18:29:32,"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob",Twitter Web Client,1620,508,BarackObama
488,735155647021359104,2016-05-24 17:08:59,Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9,Twitter Web Client,3023,700,BarackObama
489,735137844021190657,2016-05-24 15:58:14,Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA,Twitter Web Client,5551,1914,BarackObama
490,734838386041593856,2016-05-23 20:08:18,You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF,Twitter Web Client,2573,519,BarackObama
491,734795481675534337,2016-05-23 17:17:49,Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii,Twitter Web Client,1747,547,BarackObama
492,734772683880210433,2016-05-23 15:47:13,"President Obama did his job, now it's time for the Senate to fulfill its duties—say you agree: https://t.co/JIdKOhTXci #DoYourJob",Twitter Web Client,2669,861,BarackObama
493,734508795271905281,2016-05-22 22:18:37,"On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy",Twitter Web Client,11997,5574,BarackObama
494,734167046037082112,2016-05-21 23:40:38,"""This week my administration took a step to help more workers get the overtime pay they’ve earned."" —President Obama https://t.co/w7ytjIKedL",Twitter Web Client,5188,1347,BarackObama
495,734038160070545408,2016-05-21 15:08:29,"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL",Twitter Web Client,2394,572,BarackObama
496,733773228800270336,2016-05-20 21:35:45,"This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1",Twitter Web Client,2355,547,BarackObama
497,733762109624963073,2016-05-20 20:51:34,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob,Twitter Web Client,2279,755,BarackObama
498,733705589822509056,2016-05-20 17:06:58,Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp,Twitter Web Client,2665,878,BarackObama
499,733685222366007296,2016-05-20 15:46:02,"Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing—speak out: https://t.co/gls53URSMx",Twitter Web Client,1771,634,BarackObama
500,733404633851297792,2016-05-19 21:11:05,The uninsured rate just hit 9.1 percent—the lowest ever recorded. https://t.co/Ew8ARCuDL2,Twitter Web Client,2749,943,BarackObama
501,733381100341473281,2016-05-19 19:37:34,Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0,Twitter Web Client,2469,536,BarackObama
502,733346738896023552,2016-05-19 17:21:02,"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9",Twitter Web Client,7926,2218,BarackObama
503,733327042255560704,2016-05-19 16:02:46,Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX,Twitter Web Client,1744,471,BarackObama
504,733055491664797696,2016-05-18 22:03:43,Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H,Twitter Web Client,2635,561,BarackObama
505,733044144902275072,2016-05-18 21:18:38,RT @WhiteHouse: Today we're updating and strengthening #overtime pay rules to make sure millions more Americans are paid fairly. https://t.…,Twitter Web Client,0,985,BarackObama
506,733030113671946240,2016-05-18 20:22:52,Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT,Twitter Web Client,1751,501,BarackObama
507,733007556470132738,2016-05-18 18:53:14,LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ,Twitter Web Client,969,248,BarackObama
508,732994416235798530,2016-05-18 18:01:01,This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda,Twitter Web Client,4155,1190,BarackObama
509,732957898519678976,2016-05-18 15:35:55,LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54,Twitter Web Client,1667,474,BarackObama
510,732731262293684225,2016-05-18 00:35:21,RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded → https://t.co/R78XeeSNq9 https:/…,Twitter Web Client,0,827,BarackObama
511,732691885139984384,2016-05-17 21:58:52,Here's your chance: Tell President Obama what you're most thankful for—in person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW,Twitter Web Client,3363,697,BarackObama
512,732647995980713984,2016-05-17 19:04:28,"Judge Garland's former clerks have a lot to say about his record, work-life balance, and more—take a look: https://t.co/eHIgwaid6N",Twitter Web Client,2261,617,BarackObama
513,732620510031290368,2016-05-17 17:15:15,Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: https://t.co/oCAPRllPZX #DoYourJob,Twitter Web Client,1619,541,BarackObama
514,732589315478290432,2016-05-17 15:11:18,It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN,Twitter Web Client,9186,2900,BarackObama
515,732326944922992640,2016-05-16 21:48:44,April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a,Twitter Web Client,3821,2079,BarackObama
516,732313014720860160,2016-05-16 20:53:23,Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob,Twitter Web Client,1682,516,BarackObama
517,732284027130941441,2016-05-16 18:58:11,"LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63",Twitter Web Client,1420,373,BarackObama
518,732263888050233344,2016-05-16 17:38:10,RT @BuzzFeed: Tune in this afternoon as @chrisgeidner interviews President Obama live from the White House on FB Live and YouTube! https://…,Twitter Web Client,0,382,BarackObama
519,732240891415420930,2016-05-16 16:06:47,We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN,Twitter Web Client,2183,668,BarackObama
520,731242908624396288,2016-05-13 22:01:09,Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH,Twitter Web Client,8585,3362,BarackObama
521,731227964239577089,2016-05-13 21:01:46,Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate,Twitter Web Client,1522,465,BarackObama
522,731210717915807744,2016-05-13 19:53:15,Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr,Twitter Web Client,1540,469,BarackObama
523,731190647080640512,2016-05-13 18:33:29,Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W,Twitter Web Client,6090,2374,BarackObama
524,731174095958614016,2016-05-13 17:27:43,Say you support a fair #SCOTUS nomination process—speak up now: https://t.co/L6HonojsCg,Twitter Web Client,1574,442,BarackObama
525,731144828881248257,2016-05-13 15:31:25,Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S,Twitter Web Client,2317,588,BarackObama
526,730872419280257024,2016-05-12 21:28:58,Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob,Twitter Web Client,1594,483,BarackObama
527,730839067324076032,2016-05-12 19:16:26,Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate,Twitter Web Client,1550,474,BarackObama
528,730814284091940865,2016-05-12 17:37:57,The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8,Twitter Web Client,7551,2058,BarackObama
529,730782844075708416,2016-05-12 15:33:01,We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7,Twitter Web Client,11099,3624,BarackObama
530,730526782378500096,2016-05-11 22:35:32,The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU,Twitter Web Client,6034,2471,BarackObama
531,730479267310493697,2016-05-11 19:26:43,Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0,Twitter Web Client,1939,557,BarackObama
532,730431607417409536,2016-05-11 16:17:20,Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob,Twitter Web Client,1796,499,BarackObama
533,730140242125029376,2016-05-10 20:59:33,Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM,Twitter Web Client,6080,1805,BarackObama
